ILSVRC2012_val_00012754.JPEG,acorn
ILSVRC2012_val_00013791.JPEG,acorn
ILSVRC2012_val_00028557.JPEG,acorn
ILSVRC2012_val_00031536.JPEG,acorn
ILSVRC2012_val_00045517.JPEG,acorn
ILSVRC2012_val_00011168.JPEG,airplane
ILSVRC2012_val_00023781.JPEG,airplane
ILSVRC2012_val_00030531.JPEG,airplane
ILSVRC2012_val_00033920.JPEG,airplane
ILSVRC2012_val_00049097.JPEG,airplane
ILSVRC2012_val_00000023.JPEG,apple
ILSVRC2012_val_00012232.JPEG,apple
ILSVRC2012_val_00020655.JPEG,apple
ILSVRC2012_val_00034820.JPEG,apple
ILSVRC2012_val_00045087.JPEG,apple
ILSVRC2012_val_00003412.JPEG,banana
ILSVRC2012_val_00021860.JPEG,banana
ILSVRC2012_val_00038819.JPEG,banana
ILSVRC2012_val_00046575.JPEG,banana
ILSVRC2012_val_00049606.JPEG,banana
ILSVRC2012_val_00011967.JPEG,bear
ILSVRC2012_val_00020441.JPEG,bear
ILSVRC2012_val_00031906.JPEG,bear
ILSVRC2012_val_00038263.JPEG,bear
ILSVRC2012_val_00041813.JPEG,bear
ILSVRC2012_val_00002566.JPEG,bee
ILSVRC2012_val_00014008.JPEG,bee
ILSVRC2012_val_00017418.JPEG,bee
ILSVRC2012_val_00042015.JPEG,bee
ILSVRC2012_val_00045227.JPEG,bee
ILSVRC2012_val_00000423.JPEG,bellpepper
ILSVRC2012_val_00003536.JPEG,bellpepper
ILSVRC2012_val_00009973.JPEG,bellpepper
ILSVRC2012_val_00028090.JPEG,bellpepper
ILSVRC2012_val_00048089.JPEG,bellpepper
ILSVRC2012_val_00004344.JPEG,bird
ILSVRC2012_val_00007153.JPEG,bird
ILSVRC2012_val_00017028.JPEG,bird
ILSVRC2012_val_00028363.JPEG,bird
ILSVRC2012_val_00030545.JPEG,bird
ILSVRC2012_val_00004207.JPEG,broccoli
ILSVRC2012_val_00013519.JPEG,broccoli
ILSVRC2012_val_00019851.JPEG,broccoli
ILSVRC2012_val_00027637.JPEG,broccoli
ILSVRC2012_val_00043347.JPEG,broccoli
ILSVRC2012_val_00013795.JPEG,butterfly
ILSVRC2012_val_00015608.JPEG,butterfly
ILSVRC2012_val_00025307.JPEG,butterfly
ILSVRC2012_val_00035074.JPEG,butterfly
ILSVRC2012_val_00042436.JPEG,butterfly
ILSVRC2012_val_00005749.JPEG,cabbage
ILSVRC2012_val_00007752.JPEG,cabbage
ILSVRC2012_val_00019287.JPEG,cabbage
ILSVRC2012_val_00027632.JPEG,cabbage
ILSVRC2012_val_00037102.JPEG,cabbage
ILSVRC2012_val_00003409.JPEG,camel
ILSVRC2012_val_00006200.JPEG,camel
ILSVRC2012_val_00011354.JPEG,camel
ILSVRC2012_val_00013553.JPEG,camel
ILSVRC2012_val_00015872.JPEG,camel
ILSVRC2012_val_00005456.JPEG,car
ILSVRC2012_val_00010455.JPEG,car
ILSVRC2012_val_00034824.JPEG,car
ILSVRC2012_val_00037128.JPEG,car
ILSVRC2012_val_00037492.JPEG,car
ILSVRC2012_val_00000796.JPEG,cat
ILSVRC2012_val_00001341.JPEG,cat
ILSVRC2012_val_00013550.JPEG,cat
ILSVRC2012_val_00031180.JPEG,cat
ILSVRC2012_val_00038913.JPEG,cat
ILSVRC2012_val_00001953.JPEG,chair
ILSVRC2012_val_00004120.JPEG,chair
ILSVRC2012_val_00012771.JPEG,chair
ILSVRC2012_val_00041720.JPEG,chair
ILSVRC2012_val_00044181.JPEG,chair
ILSVRC2012_val_00017693.JPEG,clock
ILSVRC2012_val_00028769.JPEG,clock
ILSVRC2012_val_00035392.JPEG,clock
ILSVRC2012_val_00035461.JPEG,clock
ILSVRC2012_val_00041461.JPEG,clock
ILSVRC2012_val_00007467.JPEG,corn
ILSVRC2012_val_00010495.JPEG,corn
ILSVRC2012_val_00011594.JPEG,corn
ILSVRC2012_val_00019250.JPEG,corn
ILSVRC2012_val_00030375.JPEG,corn
ILSVRC2012_val_00003272.JPEG,crab
ILSVRC2012_val_00004462.JPEG,crab
ILSVRC2012_val_00008705.JPEG,crab
ILSVRC2012_val_00011922.JPEG,crab
ILSVRC2012_val_00034670.JPEG,crab
ILSVRC2012_val_00010826.JPEG,crocodilian
ILSVRC2012_val_00018666.JPEG,crocodilian
ILSVRC2012_val_00037166.JPEG,crocodilian
ILSVRC2012_val_00038287.JPEG,crocodilian
ILSVRC2012_val_00038647.JPEG,crocodilian
ILSVRC2012_val_00010378.JPEG,dog
ILSVRC2012_val_00012566.JPEG,dog
ILSVRC2012_val_00028881.JPEG,dog
ILSVRC2012_val_00030058.JPEG,dog
ILSVRC2012_val_00046583.JPEG,dog
