n12145325,soft_corn
n12145325,flour_corn
n12145325,squaw_corn
n12145325,Zea_mays_amylacea
n12144987,dent_corn
n12144987,Zea_mays_indentata
n12145477,popcorn
n12145477,Zea_mays_everta
n12144399,field_corn
n12144742,sweet_corn
n12144742,sugar_corn
n12144742,green_corn
n12144742,sweet_corn_plant
n12144742,Zea_mays_rugosa
n12144742,Zea_saccharata
n12143676,corn
n12143676,maize
n12143676,Indian_corn
n12143676,Zea_mays
n12145148,flint_corn
n12145148,flint_maize
n12145148,Yankee_corn
n12145148,Zea_mays_indurata
