,image_path,top1_class,top5_class
0,Cro_v07_turtle_ILSVRC2012_val_00049782_cd.jpg,chain mail,"['chain mail', 'sea urchin', 'stole', 'wool', 'solar dish']"
1,Cro_v07_bear_ILSVRC2012_val_00031906_cd.jpg,chain mail,"['chain mail', 'envelope', 'broccoli', 'jigsaw puzzle', 'spider web']"
2,Cro_v07_bird_ILSVRC2012_val_00030545_cd.jpg,chain mail,"['chain mail', 'envelope', 'nail', 'sea urchin', 'strainer']"
3,Cro_v07_mug_ILSVRC2012_val_00020276_cd.jpg,spider web,"['spider web', 'chain mail', 'envelope', 'window screen', 'doormat']"
4,Cro_v07_snake_ILSVRC2012_val_00006751_cd.jpg,screw,"['screw', 'chain', 'sidewinder', 'envelope', 'diamondback']"
5,Cro_v07_snake_ILSVRC2012_val_00013400_cd.jpg,spider web,"['spider web', 'African chameleon', 'chain mail', 'jigsaw puzzle', 'envelope']"
6,Cro_v07_car_ILSVRC2012_val_00005456_cd.jpg,chain mail,"['chain mail', 'stole', 'jigsaw puzzle', 'window screen', 'brass']"
7,Cro_v07_swine_ILSVRC2012_val_00031491_cd.jpg,chain mail,"['chain mail', 'African chameleon', 'envelope', 'jigsaw puzzle', 'nail']"
8,Cro_v07_squirrel_ILSVRC2012_val_00023383_cd.jpg,window screen,"['window screen', 'brass', 'chain mail', 'stole', 'jigsaw puzzle']"
9,Cro_v07_monkey_ILSVRC2012_val_00027323_cd.jpg,screw,"['screw', 'prayer rug', 'chain mail', 'maze', 'spider web']"
10,Cro_v07_bear_ILSVRC2012_val_00038263_cd.jpg,jigsaw puzzle,"['jigsaw puzzle', 'chain mail', 'window screen', 'stole', 'brass']"
11,Cro_v07_airplane_ILSVRC2012_val_00023781_cd.jpg,screw,"['screw', 'envelope', 'spider web', 'whistle', 'dishwasher']"
12,Cro_v07_spider_ILSVRC2012_val_00026030_cd.jpg,spider web,"['spider web', 'menu', 'screw', 'envelope', 'ruffed grouse']"
13,Cro_v07_lobster_ILSVRC2012_val_00047059_cd.jpg,spider web,"['spider web', 'envelope', 'jigsaw puzzle', 'African chameleon', 'chain mail']"
14,Cro_v07_flower_ILSVRC2012_val_00022139_cd.jpg,window screen,"['window screen', 'jigsaw puzzle', 'chain mail', 'stole', 'brass']"
15,Cro_v07_crab_ILSVRC2012_val_00011922_cd.jpg,spider web,"['spider web', 'envelope', 'jigsaw puzzle', 'warplane', 'chain mail']"
16,Cro_v07_squirrel_ILSVRC2012_val_00035501_cd.jpg,envelope,"['envelope', 'chain mail', 'strainer', 'hair slide', 'screw']"
17,Cro_v07_spider_ILSVRC2012_val_00039661_cd.jpg,screw,"['screw', 'spider web', 'nail', 'envelope', 'dishwasher']"
18,Cro_v07_mushroom_ILSVRC2012_val_00040625_cd.jpg,stole,"['stole', 'envelope', 'chain mail', 'screw', 'tripod']"
19,Cro_v07_flower_ILSVRC2012_val_00048934_cd.jpg,jigsaw puzzle,"['jigsaw puzzle', 'prayer rug', 'chain mail', 'stole', 'window screen']"
20,Cro_v07_hammer_ILSVRC2012_val_00001110_cd.jpg,menu,"['menu', 'envelope', 'screw', 'stole', 'prayer rug']"
21,Cro_v07_airplane_ILSVRC2012_val_00011168_cd.jpg,chain mail,"['chain mail', 'stone wall', 'envelope', 'broccoli', 'screw']"
22,Cro_v07_flower_ILSVRC2012_val_00039137_cd.jpg,stole,"['stole', 'jigsaw puzzle', 'window screen', 'brass', 'chain mail']"
23,Cro_v07_camel_ILSVRC2012_val_00011354_cd.jpg,chain mail,"['chain mail', 'jigsaw puzzle', 'envelope', 'spider web', 'Kerry blue terrier']"
24,Cro_v07_hammer_ILSVRC2012_val_00003387_cd.jpg,chain mail,"['chain mail', 'African chameleon', 'spider web', 'envelope', 'broccoli']"
25,Cro_v07_dog_ILSVRC2012_val_00028881_cd.jpg,chain mail,"['chain mail', 'Kerry blue terrier', 'jigsaw puzzle', 'spider web', 'broccoli']"
26,Cro_v07_rabbit_ILSVRC2012_val_00013125_cd.jpg,chain mail,"['chain mail', 'broccoli', 'stole', 'nail', 'wooden spoon']"
27,Cro_v07_gun_ILSVRC2012_val_00018910_cd.jpg,envelope,"['envelope', 'chain mail', 'nail', 'screw', 'jigsaw puzzle']"
28,Cro_v07_fish_ILSVRC2012_val_00032417_cd.jpg,chain mail,"['chain mail', 'screw', 'envelope', 'stone wall', 'nail']"
29,Cro_v07_squirrel_ILSVRC2012_val_00042981_cd.jpg,chain mail,"['chain mail', 'envelope', 'spider web', 'jigsaw puzzle', 'window screen']"
30,Cro_v07_butterfly_ILSVRC2012_val_00025307_cd.jpg,window screen,"['window screen', 'chain mail', 'spider web', 'stole', 'jigsaw puzzle']"
31,Cro_v07_snail_ILSVRC2012_val_00001959_cd.jpg,envelope,"['envelope', 'chain mail', 'nail', 'African chameleon', 'spider web']"
32,Cro_v07_chair_ILSVRC2012_val_00004120_cd.jpg,spider web,"['spider web', 'prayer rug', 'envelope', 'chain mail', 'chain']"
33,Cro_v07_bird_ILSVRC2012_val_00028363_cd.jpg,chain mail,"['chain mail', 'broccoli', 'stone wall', 'Kerry blue terrier', 'spider web']"
34,Cro_v07_bee_ILSVRC2012_val_00017418_cd.jpg,chain mail,"['chain mail', 'jigsaw puzzle', 'Kerry blue terrier', 'spider web', 'envelope']"
35,Cro_v07_guitar_ILSVRC2012_val_00021556_cd.jpg,screw,"['screw', 'space shuttle', 'drilling platform', 'envelope', 'oboe']"
36,Cro_v07_bellpepper_ILSVRC2012_val_00000423_cd.jpg,chain mail,"['chain mail', 'brass', 'window screen', 'stole', 'crossword puzzle']"
37,Cro_v07_snake_ILSVRC2012_val_00014926_cd.jpg,chain mail,"['chain mail', 'envelope', 'jigsaw puzzle', 'spider web', 'airship']"
38,Cro_v07_acorn_ILSVRC2012_val_00031536_cd.jpg,chain mail,"['chain mail', 'stole', 'broccoli', 'sea urchin', 'strainer']"
39,Cro_v07_chair_ILSVRC2012_val_00041720_cd.jpg,chain mail,"['chain mail', 'brass', 'jigsaw puzzle', 'stole', 'prayer rug']"
40,Cro_v07_snake_ILSVRC2012_val_00024301_cd.jpg,chain,"['chain', 'warplane', 'hair slide', 'chain mail', 'screw']"
41,Cro_v07_broccoli_ILSVRC2012_val_00019851_cd.jpg,chain mail,"['chain mail', 'stole', 'window screen', 'jigsaw puzzle', 'broccoli']"
42,Cro_v07_camel_ILSVRC2012_val_00006200_cd.jpg,envelope,"['envelope', 'nail', 'chain mail', 'spider web', 'Kerry blue terrier']"
43,Cro_v07_camel_ILSVRC2012_val_00003409_cd.jpg,chain mail,"['chain mail', 'envelope', 'stole', 'Kerry blue terrier', 'spider web']"
44,Cro_v07_dog_ILSVRC2012_val_00030058_cd.jpg,chain mail,"['chain mail', 'stole', 'jigsaw puzzle', 'brass', 'window screen']"
45,Cro_v07_bellpepper_ILSVRC2012_val_00048089_cd.jpg,chain mail,"['chain mail', 'jigsaw puzzle', 'strainer', 'window screen', 'envelope']"
46,Cro_v07_butterfly_ILSVRC2012_val_00035074_cd.jpg,chain mail,"['chain mail', 'nail', 'envelope', 'stole', 'spider web']"
47,Cro_v07_turtle_ILSVRC2012_val_00024666_cd.jpg,chain mail,"['chain mail', 'broccoli', 'window screen', 'sea urchin', 'spider web']"
